close,volume,date,high,low
289941390.1591438,892154752724785.0,2022-09-27 23:59:59.999000+00:00,309175030.70455146,287035882.90864235
294807295.560483,805187130116200.2,2022-09-28 23:59:59.999000+00:00,298775547.931323,283279567.2370916
297269616.2724554,622763642474352.5,2022-09-29 23:59:59.999000+00:00,298499968.4357475,287733921.1089923
297378276.1492483,667882875378035.5,2022-09-30 23:59:59.999000+00:00,307071481.7015229,294309073.20051754
295546504.147473,286478188634038.56,2022-10-01 23:59:59.999000+00:00,297980712.7351097,294306707.677046
289999305.67258763,317795950540312.3,2022-10-02 23:59:59.999000+00:00,296437402.1379612,288880267.1944028
299630485.7727504,464214481619114.5,2022-10-03 23:59:59.999000+00:00,300087981.99606156,289711790.3262322
308594305.46082956,547959269515278.2,2022-10-04 23:59:59.999000+00:00,309263643.9786968,298631780.9976163
306578970.6533802,504519871706803.56,2022-10-05 23:59:59.999000+00:00,308810803.04440004,301753818.42431515
303947349.2276132,527847779141897.75,2022-10-06 23:59:59.999000+00:00,310215966.73010206,303096258.4527193
298885014.84962267,445170008931649.56,2022-10-07 23:59:59.999000+00:00,305229470.4366674,296454787.59634006
296892914.0034296,251339706403972.7,2022-10-08 23:59:59.999000+00:00,299723644.6821614,295101543.8112762
296618345.2786215,257453530190361.75,2022-10-09 23:59:59.999000+00:00,298819095.77635294,295863713.86551243
293262840.4932001,418316702160172.56,2022-10-10 23:59:59.999000+00:00,297871722.7723213,292671014.0450594
292515476.10847753,439883653426538.4,2022-10-11 23:59:59.999000+00:00,294794527.61567754,290975137.5700994
293466214.5530192,383771098989088.0,2022-10-12 23:59:59.999000+00:00,294167079.00683635,292706227.7212469
297954000.8135651,677388252054643.8,2022-10-13 23:59:59.999000+00:00,298993760.2428516,282389648.06545275
296844317.60259116,592185519789464.5,2022-10-14 23:59:59.999000+00:00,305548653.00000477,295757405.1170634
295018263.523951,250529506600946.0,2022-10-15 23:59:59.999000+00:00,297260286.265162,294269641.79117435
297252148.4667877,278328116201254.8,2022-10-16 23:59:59.999000+00:00,299999823.5869627,295038044.3858388
301892041.31500065,423823752927894.7,2022-10-17 23:59:59.999000+00:00,303209544.94844687,296774252.6498294
299186540.3434181,472199731622287.1,2022-10-18 23:59:59.999000+00:00,304017851.9013807,296339795.80713063
298320266.1184597,347017168886104.75,2022-10-19 23:59:59.999000+00:00,299403206.2251415,298135627.54427457
296515258.3135928,381777781683727.8,2022-10-20 23:59:59.999000+00:00,299955484.54335004,295066284.99601144
297886488.7028773,506218823927855.5,2022-10-21 23:59:59.999000+00:00,298929857.78373003,292086618.1954424
298441493.4705037,250217920027873.5,2022-10-22 23:59:59.999000+00:00,299061077.01693285,297261488.9250647
305884482.3887611,343819503321069.1,2022-10-23 23:59:59.999000+00:00,305884482.3887611,297136473.06256044
301752237.5063126,472141451072871.2,2022-10-24 23:59:59.999000+00:00,306236784.482674,299557453.9723094
312150947.93085414,744984265589093.9,2022-10-25 23:59:59.999000+00:00,316276378.6711088,300912058.8358336
321998958.4373451,916244302536982.1,2022-10-26 23:59:59.999000+00:00,324727423.4666787,311844344.98038197
316012765.3076941,769325680317545.8,2022-10-27 23:59:59.999000+00:00,324271222.9741369,315538202.85824805
320404379.9117602,685349684484948.2,2022-10-28 23:59:59.999000+00:00,322680173.8838624,312547955.2000732
323875550.49838907,628038491349327.8,2022-10-29 23:59:59.999000+00:00,326518990.1265294,319955287.5265849
320999443.9927179,489836884288129.56,2022-10-30 23:59:59.999000+00:00,325408394.7931876,319628367.33349663
320220852.6558809,710400947556070.0,2022-10-31 23:59:59.999000+00:00,324727683.82586527,317543388.3479903
321084124.26329255,622126837729200.4,2022-11-01 23:59:59.999000+00:00,322468127.8456565,318167837.63784075
316193741.80156976,870719149207654.9,2022-11-02 23:59:59.999000+00:00,323398006.28453225,315056660.83141494
318446750.7091265,678972364702563.4,2022-11-03 23:59:59.999000+00:00,319474391.12514883,314837213.94909656
330203418.6582182,1011708374367457.6,2022-11-04 23:59:59.999000+00:00,331535734.42435956,318100592.0944992
332320711.5215647,590947110401803.2,2022-11-05 23:59:59.999000+00:00,334882402.9610188,329429028.2246105
328117994.2190142,547802221421905.6,2022-11-06 23:59:59.999000+00:00,333299520.4810654,328019286.8746482
322901765.68158466,839026367190835.6,2022-11-07 23:59:59.999000+00:00,329808976.92301047,321131156.2337479
290300693.3914886,1864933215662691.2,2022-11-08 23:59:59.999000+00:00,323663364.7765766,275035436.5280431
249193257.01648867,1611185958619401.8,2022-11-09 23:59:59.999000+00:00,290713888.6777288,245810527.6180979
273003849.9151359,1305568635076606.2,2022-11-10 23:59:59.999000+00:00,280518932.43466866,248182399.59399155
263586419.6829563,867309070687260.8,2022-11-11 23:59:59.999000+00:00,274298115.4720813,255699039.74407175
259949744.68004745,459847786417173.94,2022-11-12 23:59:59.999000+00:00,264087500.0244475,257667380.63078904
255103514.1737744,421033547835709.25,2022-11-13 23:59:59.999000+00:00,261831093.23494375,254592935.3720652
258562561.8148108,774204505136912.0,2022-11-14 23:59:59.999000+00:00,266198026.87347314,246977487.01857534
262672250.10468027,569240180801516.9,2022-11-15 23:59:59.999000+00:00,264896611.040844,257321039.23232907
260688373.5867985,527775813040837.25,2022-11-16 23:59:59.999000+00:00,265080376.64820763,256540761.81166536
262561407.41894156,435833585706242.94,2022-11-17 23:59:59.999000+00:00,262561407.41894156,258245374.20198485
261174949.82067686,422650147563301.5,2022-11-18 23:59:59.999000+00:00,266194225.11972657,259191448.32392395
261392003.67139232,251922273483795.34,2022-11-19 23:59:59.999000+00:00,262742313.2760759,259964767.08681652
255083604.77958918,333371080854664.7,2022-11-20 23:59:59.999000+00:00,261943087.1614399,254408161.14903766
248504481.45962083,586038931464108.2,2022-11-21 23:59:59.999000+00:00,255074074.7738688,245561760.52736396
253583598.12496227,483664866120104.3,2022-11-22 23:59:59.999000+00:00,254686046.8671712,246001588.30735546
259625341.27153838,516241460724563.56,2022-11-23 23:59:59.999000+00:00,260174932.3533796,253577734.9038482
259803422.33798167,408129032140624.1,2022-11-24 23:59:59.999000+00:00,262305872.7862161,258006088.15283614
259274499.02427712,292251199935485.2,2022-11-25 23:59:59.999000+00:00,259777158.00940785,256606367.09806535
258382195.10362893,282471139228362.5,2022-11-26 23:59:59.999000+00:00,261217023.99825996,257628084.93524626
257902517.2195543,320836321230934.44,2022-11-27 23:59:59.999000+00:00,260251508.66381776,257783302.2297777
255302820.66426677,435096283729516.3,2022-11-28 23:59:59.999000+00:00,258503284.67481464,252635692.93659902
258737144.29173452,371458709492767.0,2022-11-29 23:59:59.999000+00:00,259911557.62296814,254076059.78795663
268395326.7900806,464509192192747.7,2022-11-30 23:59:59.999000+00:00,268745078.47388566,258744920.07887015
260623656.69106945,358026706180208.5,2022-12-01 23:59:59.999000+00:00,268464633.4156055,260134996.7226106
262758660.18393764,300139640607549.0,2022-12-02 23:59:59.999000+00:00,262758660.18393764,260537268.34723794
259992884.7076881,249367778149860.28,2022-12-03 23:59:59.999000+00:00,263179666.6309104,259683874.72959086
264277840.41026226,258705609428093.94,2022-12-04 23:59:59.999000+00:00,264698718.19816157,259919123.17787242
263455235.5115846,342627145784553.9,2022-12-05 23:59:59.999000+00:00,267444574.0977791,262327499.7776328
267022640.9339521,308698556639856.5,2022-12-06 23:59:59.999000+00:00,267059523.1455758,263461652.540789
263027914.1047488,307506895207299.75,2022-12-07 23:59:59.999000+00:00,267352614.24921253,261894262.38538697
268741378.8956526,319910991650621.5,2022-12-08 23:59:59.999000+00:00,269446830.7617456,262526212.64776257
267337137.46530148,316984481841203.06,2022-12-09 23:59:59.999000+00:00,269504627.0035511,266849999.26238456
267259476.03628057,198270272459550.97,2022-12-10 23:59:59.999000+00:00,268634129.70726204,267134037.47386578
266690330.82769355,220353162031254.25,2022-12-11 23:59:59.999000+00:00,269083647.3205135,266497412.61030763
269734149.0673778,305879342992244.3,2022-12-12 23:59:59.999000+00:00,269844376.0987459,264489702.20749518
276680877.33145094,417535531987478.06,2022-12-13 23:59:59.999000+00:00,279052269.61219907,268106607.55939165
274371859.7023291,403011099520587.8,2022-12-14 23:59:59.999000+00:00,285298277.3817353,274371859.7023291
271402419.6596988,325628197422318.6,2022-12-15 23:59:59.999000+00:00,277200989.00163573,270741689.21064055
259967934.38128513,375599629093207.0,2022-12-16 23:59:59.999000+00:00,273015363.0428405,258987526.27233532
262271300.80048242,225864016963224.16,2022-12-17 23:59:59.999000+00:00,262357176.43150005,259147772.56519395
261394183.01701713,170594176756058.56,2022-12-18 23:59:59.999000+00:00,262289662.42537445,260752322.7796146
255925534.87506634,268617666275807.75,2022-12-19 23:59:59.999000+00:00,262167060.59726498,255278806.00421152
263121281.15093648,353727375154335.94,2022-12-20 23:59:59.999000+00:00,265083383.47418538,255741644.63226062
261349529.64686024,231667922574768.3,2022-12-21 23:59:59.999000+00:00,263284614.97777987,260643241.2315851
262107322.16816065,255506977689574.06,2022-12-22 23:59:59.999000+00:00,262393118.74148315,258433474.88061568
261738148.82316235,238803892264800.5,2022-12-23 23:59:59.999000+00:00,263653023.09103093,261552288.61839017
262710748.402461,151845585879262.3,2022-12-24 23:59:59.999000+00:00,262975016.26616555,261684794.62338772
262544103.57784715,181760492658905.3,2022-12-25 23:59:59.999000+00:00,262910321.43579584,261088733.5079562
264338116.24258107,185301809765629.72,2022-12-26 23:59:59.999000+00:00,264343091.62969634,262548191.8346454
261122257.55203852,246008571898937.6,2022-12-27 23:59:59.999000+00:00,264963681.48995176,260324461.8580617
261347727.51329663,265629251413330.72,2022-12-28 23:59:59.999000+00:00,264544005.27985525,260478278.32255185
260061567.76127523,228501433935544.78,2022-12-29 23:59:59.999000+00:00,261343792.18337825,260061567.76127523
257909538.5703783,248917064205334.53,2022-12-30 23:59:59.999000+00:00,260161735.55671313,254083428.74446586
257123256.72826424,174592894156926.4,2022-12-31 23:59:59.999000+00:00,258389514.44094098,256657472.420637
258591676.63860163,143643514264479.34,2023-01-01 23:59:59.999000+00:00,258675023.6686676,256715185.64372256
259701819.12951848,188172560723820.16,2023-01-02 23:59:59.999000+00:00,261335005.2739539,257996458.74991807
260110695.27796665,216356242828247.88,2023-01-03 23:59:59.999000+00:00,261210488.34392866,259515094.51922718
263327053.87186304,287201709594101.2,2023-01-04 23:59:59.999000+00:00,264796817.23655447,259920441.0883764
263245744.77757472,213818586766009.3,2023-01-05 23:59:59.999000+00:00,263330704.74132952,262264429.3885919
264572778.64998055,225360502357700.12,2023-01-06 23:59:59.999000+00:00,265109577.08138004,262365076.19223893
264622980.05471507,120405914247617.72,2023-01-07 23:59:59.999000+00:00,265362864.9984555,263983178.642743
266998987.09700236,152465027906472.0,2023-01-08 23:59:59.999000+00:00,266998987.09700236,264138726.7197337
268188858.8469015,290956869055871.1,2023-01-09 23:59:59.999000+00:00,270912067.29589665,267043479.47246066
271043855.7817384,246538950084858.06,2023-01-10 23:59:59.999000+00:00,271714460.1073191,267802732.68675125
276915611.38304985,284418619093501.6,2023-01-11 23:59:59.999000+00:00,277590557.2195707,267933243.55670083
286923408.1490626,539688190371405.9,2023-01-12 23:59:59.999000+00:00,289118412.42138153,276534959.4497795
300928243.0448207,443738238337145.6,2023-01-13 23:59:59.999000+00:00,301755746.93782884,285076226.54312384
317053624.9678827,588988322844448.8,2023-01-14 23:59:59.999000+00:00,318547607.4788738,300901850.2549793
318088445.83023214,291692535247153.44,2023-01-15 23:59:59.999000+00:00,318088445.83023214,311471521.0508732
320201280.6173133,408144473287237.5,2023-01-16 23:59:59.999000+00:00,322820379.72704566,312972203.8588277
320977923.53837043,378137248335500.75,2023-01-17 23:59:59.999000+00:00,325204403.72417945,316692992.5052435
313000563.65184635,455480892994763.2,2023-01-18 23:59:59.999000+00:00,324123204.6342937,310604450.89659023
319380571.38511145,320021441328797.9,2023-01-19 23:59:59.999000+00:00,320739823.679988,312949131.8749626
341581434.45874405,436429584338100.2,2023-01-20 23:59:59.999000+00:00,341819524.4815424,314952163.29619056
343106210.8556544,488684528444887.4,2023-01-21 23:59:59.999000+00:00,350708988.43918216,339100244.8685967
342376990.00941783,372762239704938.94,2023-01-22 23:59:59.999000+00:00,347310435.74292475,337235661.04705524
344619647.5349243,399613854280645.0,2023-01-23 23:59:59.999000+00:00,347333229.4360912,340428703.8996101
338540848.5824091,396770499078311.1,2023-01-24 23:59:59.999000+00:00,345650380.29894567,337243831.52847856
345376200.0689747,458916536051161.9,2023-01-25 23:59:59.999000+00:00,354490439.8343483,334683864.29937506
344457492.2763011,393780847896468.9,2023-01-26 23:59:59.999000+00:00,347184396.7606191,342974207.72252643
345550868.92396164,379610322861713.25,2023-01-27 23:59:59.999000+00:00,350839612.0649565,339092506.56877613
344839900.9698601,220292262738706.28,2023-01-28 23:59:59.999000+00:00,347152788.4529292,343009576.3142192
356142430.69833434,410609384567106.9,2023-01-29 23:59:59.999000+00:00,358147725.3962134,344150858.0290488
342659183.9430535,407539172978297.9,2023-01-30 23:59:59.999000+00:00,356363853.5366456,340162812.6055084
347134380.2341876,342624524534450.2,2023-01-31 23:59:59.999000+00:00,348420609.83183986,341772102.1850799
353394017.5238105,400300864889135.94,2023-02-01 23:59:59.999000+00:00,354001330.2454174,342711857.2115165
349864119.42780405,477412556268088.7,2023-02-02 23:59:59.999000+00:00,360163934.06409174,349815300.9697601
353969854.8321013,403677892538136.1,2023-02-03 23:59:59.999000+00:00,356087015.1104998,349815747.5028048
352196565.74235976,236076775376803.8,2023-02-04 23:59:59.999000+00:00,355594497.931033,351579449.2928335
346511896.8339531,295324500471343.1,2023-02-05 23:59:59.999000+00:00,353579102.9230072,344798656.11592877
345947970.7523441,359634445068233.3,2023-02-06 23:59:59.999000+00:00,351683427.73664075,344876814.7114079
352549395.090389,413431277948447.3,2023-02-07 23:59:59.999000+00:00,352978760.2472172,346040945.8342067
347083255.87323236,384475351496263.1,2023-02-08 23:59:59.999000+00:00,353733652.1151687,344194485.8164612
330492215.42046344,492837434571315.4,2023-02-09 23:59:59.999000+00:00,347643591.1674677,329804683.4778476
328834931.61905,410155653971736.6,2023-02-10 23:59:59.999000+00:00,332243500.8375977,327051191.98757935
332169367.5733972,248415910578726.4,2023-02-11 23:59:59.999000+00:00,332481270.7849254,328337771.6969773
330919340.29764235,270661597551942.6,2023-02-12 23:59:59.999000+00:00,335056870.84285563,329318901.1098555
331879912.46330947,363277970472977.7,2023-02-13 23:59:59.999000+00:00,333079724.83843076,326392660.91650736
337541189.1292719,407734918891387.2,2023-02-14 23:59:59.999000+00:00,337971879.8767561,328434838.35143054
369594695.3759723,493432010622045.94,2023-02-15 23:59:59.999000+00:00,369594695.3759723,335424586.27352047
357823921.1074254,598224112521895.2,2023-02-16 23:59:59.999000+00:00,380858137.1288281,357506562.22630787
372561919.7766002,626434299227441.8,2023-02-17 23:59:59.999000+00:00,378360636.34911,355347500.0883039
373692478.7583887,297639228284059.3,2023-02-18 23:59:59.999000+00:00,376081903.30859745,371070347.224281
369081984.37550324,387550969972562.0,2023-02-19 23:59:59.999000+00:00,380543832.9385431,369081984.37550324
376603608.32308394,439776227037877.44,2023-02-20 23:59:59.999000+00:00,378717181.3335774,362890671.7500963
372335969.80461645,474025663188130.2,2023-02-21 23:59:59.999000+00:00,381786238.9368894,368700117.1267459
367604759.282776,460233006808287.2,2023-02-22 23:59:59.999000+00:00,372872040.106231,359290330.02189267
364270603.18104553,463337791338783.94,2023-02-23 23:59:59.999000+00:00,373016182.56558836,360134326.06194824
354122895.7980198,407897215813104.06,2023-02-24 23:59:59.999000+00:00,366310885.2705931,351132772.2261587
353775585.363864,245779929782621.16,2023-02-25 23:59:59.999000+00:00,354301524.1203815,348985122.22889084
359658339.9881228,254081321025021.12,2023-02-26 23:59:59.999000+00:00,361087466.10496974,352384105.9401113
357912257.5957529,345913116273335.6,2023-02-27 23:59:59.999000+00:00,363958491.15383875,352939377.7149892
352957262.98016155,312466089996791.25,2023-02-28 23:59:59.999000+00:00,359422484.3389546,351657783.8756956
360569149.7743634,376119181388104.7,2023-03-01 23:59:59.999000+00:00,364259683.0457103,351847582.26352227
359781173.6622376,310885323696956.7,2023-03-02 23:59:59.999000+00:00,361992829.57720196,356362132.81360036
341651424.1792402,399497867003681.6,2023-03-03 23:59:59.999000+00:00,359903455.6603012,339546129.4508782
341508894.10778403,170591553789931.38,2023-03-04 23:59:59.999000+00:00,342318870.53918207,339150482.1319285
342723142.67623115,203453823229330.78,2023-03-05 23:59:59.999000+00:00,345486229.5490262,340802958.7723919
344385497.1039917,265086003926250.53,2023-03-06 23:59:59.999000+00:00,346380934.81472486,341820653.80407506
343162321.9730583,349539399731798.3,2023-03-07 23:59:59.999000+00:00,346151871.1243964,339619473.0146283
335520341.26824856,348051400650193.44,2023-03-08 23:59:59.999000+00:00,343654743.52377707,335520341.26824856
315829336.31842005,469182304994181.06,2023-03-09 23:59:59.999000+00:00,336594771.8418393,313090666.4551667
312953754.0303479,613317970974375.0,2023-03-10 23:59:59.999000+00:00,315669586.4000334,303836800.7493827
319854961.9215967,467871426488189.25,2023-03-11 23:59:59.999000+00:00,322358714.70829,311136205.3806781
343609225.6406033,453899712146682.75,2023-03-12 23:59:59.999000+00:00,343936048.2837813,317008641.52392155
372904530.99930596,766880389800456.6,2023-03-13 23:59:59.999000+00:00,377126427.99555904,338243469.789981
380780049.23498166,842036790179091.8,2023-03-14 23:59:59.999000+00:00,406988873.76067656,371058801.47405005
376926999.1820216,671400380593696.6,2023-03-15 23:59:59.999000+00:00,391054866.29202056,370801312.6035371
386528540.8677804,523673008866397.7,2023-03-16 23:59:59.999000+00:00,387848018.51881087,373813223.61667806
421644304.71371925,782693203681935.1,2023-03-17 23:59:59.999000+00:00,427239002.37238234,384521722.4109323
414573435.37093776,549243477239395.4,2023-03-18 23:59:59.999000+00:00,426286533.75131375,409505875.7700004
430871418.57773304,580667506734465.8,2023-03-19 23:59:59.999000+00:00,437245188.1397958,413679229.97849804
426518444.3971455,688044240730363.1,2023-03-20 23:59:59.999000+00:00,438409934.34892607,418846528.0070784
431118173.4128312,554056545882764.8,2023-03-21 23:59:59.999000+00:00,435240625.56420046,421143545.5269113
416645237.1127733,510778316953327.75,2023-03-22 23:59:59.999000+00:00,439136041.9483781,406075547.2135274
427402394.6642326,369553693825869.8,2023-03-23 23:59:59.999000+00:00,433587667.5409505,412611705.179454
416943966.3879814,391867496400351.0,2023-03-24 23:59:59.999000+00:00,428212586.36966866,410078851.4894746
416986099.2447182,202957324649226.56,2023-03-25 23:59:59.999000+00:00,421492216.6745513,412459442.06194955
424253556.04932284,210479950083336.6,2023-03-26 23:59:59.999000+00:00,427351147.43369687,416232945.2630291
410101469.6886095,275652376522888.62,2023-03-27 23:59:59.999000+00:00,424914766.4218654,402156419.7163606
410791423.45748675,268736877220094.3,2023-03-28 23:59:59.999000+00:00,413509888.074716,402429559.94118273
426237768.71671325,311633349912386.44,2023-03-29 23:59:59.999000+00:00,430988529.89487356,410598646.55327964
421176834.6346868,337324227220792.25,2023-03-30 23:59:59.999000+00:00,439166271.4095461,416679733.1180714
426284468.5708891,285476340221091.8,2023-03-31 23:59:59.999000+00:00,428041845.8956916,413942311.6387409
425274827.70098823,162806071170438.44,2023-04-01 23:59:59.999000+00:00,431133905.11257476,423570471.0850899
422845172.96578336,183884506453961.12,2023-04-02 23:59:59.999000+00:00,426890306.74963236,417486879.1264311
414677338.5216712,293247340454256.7,2023-04-03 23:59:59.999000+00:00,426311023.08495486,406966071.8734571
421364570.2666631,228073692527287.3,2023-04-04 23:59:59.999000+00:00,423530698.16257787,413018912.12607235
421646087.1189053,255102529060387.56,2023-04-05 23:59:59.999000+00:00,429152866.1129888,416667261.87251085
418785636.67476815,207093764359035.84,2023-04-06 23:59:59.999000+00:00,421711812.9349035,414265687.5670541
417238869.13232774,162215353873465.72,2023-04-07 23:59:59.999000+00:00,419733214.70516884,415241044.4306139
417566600.9814578,140045342600828.11,2023-04-08 23:59:59.999000+00:00,420735101.80521667,416604284.31757724
422532688.87585104,181910891445827.78,2023-04-09 23:59:59.999000+00:00,426192526.1780809,415783949.3350457
443702624.19615924,287559734872508.7,2023-04-10 23:59:59.999000+00:00,445208308.63444656,421052703.53892833
451057132.7233325,301060654740824.2,2023-04-11 23:59:59.999000+00:00,455126882.8443968,443043976.39488566
447265080.9283304,278471214003635.9,2023-04-12 23:59:59.999000+00:00,454529491.9064689,441224167.3935735
447671851.15193063,259401202307412.88,2023-04-13 23:59:59.999000+00:00,449315416.7911608,443189602.55874497
450644515.8823597,333702417554828.5,2023-04-14 23:59:59.999000+00:00,455453584.63439035,444638377.6467125
448172893.14606947,176509129727619.97,2023-04-15 23:59:59.999000+00:00,452359839.8023171,447099486.33712316
445643026.00799286,190021961615153.94,2023-04-16 23:59:59.999000+00:00,451676866.5680377,445643026.00799286
437290151.5589746,262725449534621.4,2023-04-17 23:59:59.999000+00:00,445699491.4041529,435578419.56252444
452648863.8555874,289625871320433.44,2023-04-18 23:59:59.999000+00:00,453284253.96916276,432555922.6695646
432315031.55188715,366135445135547.06,2023-04-19 23:59:59.999000+00:00,452897051.0154757,430023431.9302326
422246502.5388906,320380310766115.8,2023-04-20 23:59:59.999000+00:00,435203940.3336146,418901856.9773659
407407923.1002124,310427595691352.25,2023-04-21 23:59:59.999000+00:00,423830522.257515,405921128.121
415482193.70955706,196045972024315.78,2023-04-22 23:59:59.999000+00:00,416298330.3625398,405804714.2610005
409602501.55258256,190963433886435.4,2023-04-23 23:59:59.999000+00:00,415523171.7232087,409251085.9655331
411386183.841952,262810702779573.28,2023-04-24 23:59:59.999000+00:00,418676959.8769527,404156954.7007607
422943823.0674838,265094461167937.5,2023-04-25 23:59:59.999000+00:00,423892009.3355247,406398396.68045795
421957855.5690519,475934230007408.0,2023-04-26 23:59:59.999000+00:00,448617760.46945566,405565984.84435725
433056829.1263201,403147198337976.25,2023-04-27 23:59:59.999000+00:00,438781172.43604904,421697669.04792774
430525808.7515968,257798379215488.12,2023-04-28 23:59:59.999000+00:00,434573356.906452,424086887.9161426
429179156.5362634,156458698005405.25,2023-04-29 23:59:59.999000+00:00,432172074.6304724,426824843.5985891
429377631.632772,214999778617509.94,2023-04-30 23:59:59.999000+00:00,439502588.5400414,427206046.2835529
412299955.34859395,273680349278503.56,2023-05-01 23:59:59.999000+00:00,430270164.3322949,406217016.01372725
423266965.8504821,241186033285459.6,2023-05-02 23:59:59.999000+00:00,426113038.8433469,410914240.55122304
426030179.2889566,282216562574219.9,2023-05-03 23:59:59.999000+00:00,429543115.4476235,413415227.1460608
424195502.22634465,228356444424735.5,2023-05-04 23:59:59.999000+00:00,431355853.4210559,421977407.33135957
433411178.61338216,263926704437982.97,2023-05-05 23:59:59.999000+00:00,435308765.7459597,424010423.69122094
424169575.52881813,233532811262051.75,2023-05-06 23:59:59.999000+00:00,437604394.1546744,417776402.9471377
417571073.18616086,165845131492945.2,2023-05-07 23:59:59.999000+00:00,427880747.86715275,417371345.550866
408437613.15344393,280624759653618.47,2023-05-08 23:59:59.999000+00:00,420625778.89460325,402277134.22839856
408686054.58624965,208526873767199.72,2023-05-09 23:59:59.999000+00:00,410675045.85502505,403830959.424384
405989005.4051551,305213425796279.1,2023-05-10 23:59:59.999000+00:00,415691368.25278527,394976222.0875276
398972780.44944584,245803143737007.5,2023-05-11 23:59:59.999000+00:00,405962992.93777794,395106004.112229
397905343.75874126,285384284868083.9,2023-05-12 23:59:59.999000+00:00,399368408.75466394,384128225.5937389
397594914.9903425,148432202932003.78,2023-05-13 23:59:59.999000+00:00,401252652.7772878,396508230.6229102
397231678.3429314,148665073080025.25,2023-05-14 23:59:59.999000+00:00,403041317.43275344,395773149.79671586
402203241.60542,212597721893052.06,2023-05-15 23:59:59.999000+00:00,409004221.0143571,394799929.50869286
402630285.40979534,188443910884435.5,2023-05-16 23:59:59.999000+00:00,403770367.80921006,397142727.31946844
407591720.5165297,225464983130871.8,2023-05-17 23:59:59.999000+00:00,407780599.69518286,395710774.5565437
400419055.57564884,226460402506853.53,2023-05-18 23:59:59.999000+00:00,408489064.92424065,393758031.00045395
401630955.43509996,168018645412202.97,2023-05-19 23:59:59.999000+00:00,405273160.08113205,398862450.11272305
405207500.31169474,105222796081829.69,2023-05-20 23:59:59.999000+00:00,405589455.224458,400931190.96703804
399305879.0407517,129157819133396.39,2023-05-21 23:59:59.999000+00:00,407243751.13204575,398889400.2421343
399841408.849093,165024378953074.12,2023-05-22 23:59:59.999000+00:00,402458160.75476557,396057570.5117919
405689353.1104387,203964559070238.25,2023-05-23 23:59:59.999000+00:00,407823036.19770855,399022733.42299944
393760257.6124111,242889443909626.56,2023-05-24 23:59:59.999000+00:00,405701361.26608783,389882652.66743857
396531367.0482814,207088408689057.03,2023-05-25 23:59:59.999000+00:00,397951779.4300361,386625129.75359523
401005791.00321376,190380580103017.22,2023-05-26 23:59:59.999000+00:00,403054482.05552983,394190485.212937
403242940.9192468,118444152434444.17,2023-05-27 23:59:59.999000+00:00,403551050.49377584,399532752.2989845
420012319.9649862,218296260017349.56,2023-05-28 23:59:59.999000+00:00,423131077.3706701,402258378.2183312
415315658.57265735,227031861662490.94,2023-05-29 23:59:59.999000+00:00,425192497.4155451,412392814.32544523
415173585.74360013,198355070280061.97,2023-05-30 23:59:59.999000+00:00,420028442.442742,413336848.15104693
408059103.5917565,234616728152181.28,2023-05-31 23:59:59.999000+00:00,416714030.02461547,403248435.32266426
399996380.63626015,220057407598732.97,2023-06-01 23:59:59.999000+00:00,409935340.5202921,399258329.0615784
406070649.5473963,221285207317052.44,2023-06-02 23:59:59.999000+00:00,406879416.46444714,396337516.7495325
403470870.7697098,124961334935526.4,2023-06-03 23:59:59.999000+00:00,407075975.0113877,401725475.9191071
406518334.090806,139495379269216.56,2023-06-04 23:59:59.999000+00:00,408419125.1526444,401877779.31247246
382666240.9184466,322487046666255.25,2023-06-05 23:59:59.999000+00:00,406678438.93377805,377909859.147679
405061143.08974206,325771091655048.06,2023-06-06 23:59:59.999000+00:00,406212546.4660679,377682342.0370373
392511805.2082266,290584171809719.4,2023-06-07 23:59:59.999000+00:00,406484195.16017294,389301209.91939765
393438977.103011,177354748615211.03,2023-06-08 23:59:59.999000+00:00,397788361.57612383,390853505.6341227
394264980.7599953,163493203733443.03,2023-06-09 23:59:59.999000+00:00,397584484.9794897,391262993.6370497
384897834.74411273,295887108610983.25,2023-06-10 23:59:59.999000+00:00,395019404.8951428,379695564.71898973
384953416.5983334,159797287750492.5,2023-06-11 23:59:59.999000+00:00,390141705.1377825,382184243.26662993
385351490.57292765,173300482835542.34,2023-06-12 23:59:59.999000+00:00,387340116.6555849,382180231.5042072
385411491.31988156,210409119060849.5,2023-06-13 23:59:59.999000+00:00,392242707.2888342,382229320.55520236
374721924.8053398,212197665932257.97,2023-06-14 23:59:59.999000+00:00,387362857.6301148,371180311.4301177
381449487.26178753,236213004733216.22,2023-06-15 23:59:59.999000+00:00,383531754.6504713,371325106.569429
393897012.24516374,243304532530326.2,2023-06-16 23:59:59.999000+00:00,395218123.4165526,377529414.4445367
396638160.1335433,165926622584206.5,2023-06-17 23:59:59.999000+00:00,400508957.37808025,391608348.0976845
393322019.83735114,143116669385007.53,2023-06-18 23:59:59.999000+00:00,399110526.06150913,393167852.1405149
403168436.1175829,191566499279656.4,2023-06-19 23:59:59.999000+00:00,404782665.1938384,392982143.0217575
425337492.13019747,333511265695810.94,2023-06-20 23:59:59.999000+00:00,426260617.1853233,400362087.05062294
448938701.640391,500772859917960.44,2023-06-21 23:59:59.999000+00:00,459635263.1420693,424735839.0464316
446973243.23341113,308763931274163.2,2023-06-22 23:59:59.999000+00:00,454226518.7006033,444176785.71281135
